frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,delta_all_body,delta_head,delta_upper_body,delta_lower_body,delta_arms,delta_legs,delta_left_arm,delta_right_arm,delta_left_leg,delta_right_leg,delta_left_shoulder,delta_right_shoulder,delta_left_elbow,delta_right_elbow,delta_left_wrist,delta_right_wrist,delta_left_hip,delta_right_hip,delta_left_knee,delta_right_knee,delta_left_ankle,delta_right_ankle
6170,9,3,29,2010,-1.073,0.012,-0.582,-0.007,-0.582,-0.007,-0.173,-0.07,-0.008,0.021,0.021,0.013,0.055,0.023,0.072,0.019,0.02,0.019,0.015,0.017,0.008,0.013
6175,10,3,29,2010,0.887,0.002,0.363,-0.055,0.363,-0.055,0.005,0.115,-0.017,-0.025,0.013,0.012,0.048,0.052,0.092,0.106,0.012,0.008,0.009,0.013,0.005,0.003
6180,11,3,29,2010,-0.513,0.013,-0.238,0.022,-0.238,0.022,-0.093,-0.025,-0.005,-0.015,0.006,0.001,0.013,0.032,0.041,0.112,0.003,0.003,0.009,0.002,0.009,0.004
6185,12,3,29,2010,0.429,0.015,0.135,0.076,0.135,0.076,-0.019,0.036,0.016,0.04,0.012,0.03,0.01,0.072,0.019,0.079,0.019,0.025,0.013,0.008,0.005,0.016
6190,13,3,29,2010,-0.366,0.006,-0.043,-0.103,-0.043,-0.103,-0.014,-0.012,-0.019,-0.028,0.009,0.02,0.005,0.075,0.013,0.074,0.007,0.003,0.007,0.016,0.004,0.002
6195,14,3,29,2010,0.196,0.004,0.004,0.048,0.004,0.048,-0.002,-0.02,-0.002,0.003,0.007,0.018,0.014,0.08,0.004,0.051,0.008,0.005,0.005,0.012,0.003,0.007
6200,15,3,29,2010,0.287,0.027,0.306,0.01,0.306,0.01,0.243,0.041,0.007,0.004,0.016,0.015,0.09,0.013,0.162,0.162,0.015,0.008,0.002,0.012,0.006,0.008
6205,16,3,29,2010,-0.994,0.011,-0.637,-0.025,-0.637,-0.025,-0.209,-0.144,0.002,-0.016,0.009,0.019,0.035,0.01,0.015,0.017,0.007,0.002,0.012,0.007,0.006,0.003
6210,17,3,29,2010,1.332,0.022,0.594,0.065,0.594,0.065,0.197,0.044,0.008,0.043,0.028,0.022,0.073,0.033,0.155,0.035,0.018,0.029,0.004,0.024,0.011,0.002
6215,18,3,29,2010,-0.963,0.019,-0.247,-0.054,-0.247,-0.054,-0.2,0.194,0.014,-0.017,0.019,0.022,0.008,0.089,0.029,0.173,0.02,0.024,0.014,0.012,0.013,0.002
6220,19,3,29,2010,0.205,0.006,-0.1,0.017,-0.1,0.017,-0.011,-0.095,0.008,0.006,0.011,0.043,0.01,0.078,0.024,0.068,0.021,0.026,0.02,0.011,0.014,0.007
6225,20,3,29,2010,0.22,0.033,0.176,-0.066,0.176,-0.066,0.117,-0.047,-0.028,-0.024,0.014,0.006,0.067,0.022,0.081,0.114,0.013,0.005,0.01,0.013,0.004,0.002
6230,21,3,29,2010,-0.298,0.002,-0.193,0.036,-0.193,0.036,-0.037,-0.086,-0.013,-0.003,0.007,0.015,0.016,0.012,0.102,0.029,0.006,0.002,0.004,0.012,0.004,0.003
6235,22,3,29,2010,0.472,0.016,0.21,0.091,0.21,0.091,0.066,0.021,0.037,0.038,0.03,0.023,0.085,0.029,0.076,0.025,0.025,0.029,0.004,0.023,0.022,0.003
6240,23,3,29,2010,-0.648,0.01,-0.213,-0.128,-0.213,-0.128,-0.103,-0.023,-0.015,-0.038,0.013,0.016,0.041,0.008,0.034,0.03,0.014,0.013,0.019,0.003,0.003,0.001
6245,24,3,29,2010,0.405,0.006,0.056,0.012,0.056,0.012,-0.034,-0.036,-0.03,-0.011,0.003,0.005,0.022,0.009,0.029,0.004,0.001,0.001,0.003,0.004,0.002,0.001
6250,25,3,29,2010,0.231,0.026,0.214,0.065,0.214,0.065,0.069,0.075,0.021,0.003,0.008,0.007,0.011,0.033,0.104,0.053,0.008,0.005,0.002,0.003,0.017,0.001
6255,26,3,29,2010,-0.448,0.006,-0.133,-0.016,-0.133,-0.016,-0.074,0.085,-0.011,0.019,0.017,0.006,0.015,0.035,0.017,0.137,0.008,0.011,0.007,0.007,0.001,0.01
6260,27,3,29,2010,0.108,0.012,-0.116,0.069,-0.116,0.069,-0.015,-0.09,0.052,0.025,0.004,0.023,0.011,0.03,0.019,0.035,0.021,0.018,0.03,0.02,0.017,0.015
6265,28,3,29,2010,0.079,0.021,0.166,-0.143,0.166,-0.143,0.081,-0.02,-0.038,-0.028,0.042,0.012,0.019,0.037,0.054,0.019,0.014,0.007,0.007,0.003,0.009,0.015
6270,29,3,29,2010,0.032,0.02,-0.035,0.091,-0.035,0.091,-0.012,0.038,0.007,0.018,0.033,0.008,0.026,0.001,0.044,0.097,0.015,0.009,0.009,0.016,0.013,0.018
6275,30,3,29,2010,-0.323,0.008,-0.194,-0.061,-0.194,-0.061,-0.078,-0.09,-0.019,-0.017,0.003,0.0,0.006,0.002,0.016,0.014,0.003,0.007,0.002,0.005,0.013,0.014
6280,31,3,29,2010,0.617,0.004,0.277,0.089,0.277,0.089,0.05,0.059,0.04,0.013,0.01,0.002,0.012,0.012,0.053,0.061,0.011,0.009,0.034,0.017,0.013,0.013
6285,32,3,29,2010,-0.544,0.006,-0.123,-0.057,-0.123,-0.057,0.011,-0.025,-0.003,-0.001,0.017,0.004,0.034,0.002,0.035,0.044,0.02,0.012,0.025,0.011,0.01,0.015
6290,33,3,29,2010,0.511,0.07,0.23,0.037,0.23,0.037,0.074,0.142,0.009,0.024,0.05,0.062,0.038,0.066,0.072,0.064,0.041,0.039,0.022,0.015,0.001,0.008
6295,34,3,29,2010,-0.696,0.039,-0.314,-0.084,-0.314,-0.084,-0.07,-0.028,-0.03,-0.021,0.032,0.041,0.014,0.038,0.044,0.085,0.014,0.018,0.018,0.005,0.002,0.018
6300,35,3,29,2010,0.311,0.014,-0.078,0.016,-0.078,0.016,-0.065,-0.111,-0.017,-0.018,0.008,0.014,0.003,0.01,0.014,0.029,0.003,0.007,0.004,0.011,0.01,0.005
6305,36,3,29,2010,0.29,0.009,0.162,0.071,0.162,0.071,-0.004,-0.01,0.006,0.03,0.01,0.017,0.008,0.009,0.003,0.017,0.012,0.014,0.009,0.007,0.002,0.032
6310,37,3,29,2010,-0.28,0.016,0.011,-0.065,0.011,-0.065,0.017,-0.02,0.004,-0.033,0.01,0.012,0.005,0.008,0.023,0.003,0.011,0.012,0.012,0.005,0.004,0.003
6315,38,3,29,2010,0.127,0.004,0.009,0.076,0.009,0.076,-0.013,0.019,0.006,0.041,0.014,0.016,0.004,0.014,0.007,0.012,0.015,0.016,0.012,0.015,0.006,0.03
6320,39,3,29,2010,-0.047,0.02,0.056,-0.034,0.056,-0.034,0.017,0.045,0.04,-0.027,0.023,0.022,0.016,0.03,0.003,0.035,0.019,0.015,0.044,0.01,0.01,0.009
6325,40,3,29,2010,-0.168,0.015,-0.093,-0.048,-0.093,-0.048,0.018,-0.049,-0.026,-0.009,0.02,0.011,0.024,0.012,0.016,0.015,0.015,0.012,0.029,0.011,0.003,0.002
6330,41,3,29,2010,0.155,0.015,-0.006,0.02,-0.006,0.02,-0.038,0.001,-0.021,0.006,0.015,0.015,0.007,0.012,0.0,0.012,0.003,0.008,0.021,0.008,0.002,0.015
6335,42,3,29,2010,0.283,0.039,0.165,0.108,0.165,0.108,0.112,0.016,0.042,0.051,0.05,0.033,0.048,0.011,0.036,0.011,0.035,0.032,0.029,0.029,0.004,0.021
6340,43,3,29,2010,-0.778,0.009,-0.27,-0.205,-0.27,-0.205,-0.104,-0.038,-0.051,-0.061,0.009,0.009,0.02,0.003,0.001,0.005,0.008,0.006,0.008,0.008,0.001,0.007
6375,0,4,30,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,1,4,30,2010,0.658,0.032,0.309,0.317,0.309,0.317,0.162,0.147,0.176,0.141,0.036,0.041,0.061,0.042,0.065,0.064,0.047,0.052,0.023,0.062,0.106,0.027
6385,2,4,30,2010,-1.53,0.034,-0.405,-0.501,-0.405,-0.501,-0.091,-0.005,-0.116,-0.068,0.027,0.038,0.023,0.046,0.021,0.058,0.024,0.031,0.019,0.016,0.017,0.026
6390,3,4,30,2010,0.999,0.026,-0.004,0.105,-0.004,0.105,0.008,-0.108,-0.03,-0.049,0.029,0.017,0.026,0.011,0.024,0.006,0.016,0.013,0.012,0.004,0.002,0.007
6395,4,4,30,2010,0.226,0.018,0.045,0.29,0.045,0.29,-0.049,-0.006,0.016,0.195,0.006,0.008,0.02,0.003,0.004,0.017,0.007,0.006,0.015,0.093,0.024,0.12
6400,5,4,30,2010,-0.518,0.02,0.17,-0.355,0.17,-0.355,0.089,0.026,0.018,-0.162,0.02,0.019,0.05,0.018,0.049,0.017,0.018,0.017,0.019,0.02,0.027,0.02
6405,6,4,30,2010,0.395,0.043,-0.084,0.271,-0.084,0.271,0.009,0.022,-0.031,0.158,0.006,0.021,0.04,0.026,0.082,0.029,0.006,0.02,0.006,0.081,0.021,0.114
6410,7,4,30,2010,-0.334,0.012,-0.03,-0.086,-0.03,-0.086,0.016,-0.015,0.218,-0.177,0.007,0.001,0.043,0.032,0.094,0.028,0.021,0.018,0.116,0.006,0.114,0.014
6415,8,4,30,2010,0.397,0.018,0.304,-0.029,0.304,-0.029,0.103,0.202,-0.012,0.024,0.004,0.008,0.094,0.109,0.149,0.146,0.015,0.017,0.091,0.022,0.133,0.023
6420,9,4,30,2010,-0.476,0.005,-0.258,0.07,-0.258,0.07,0.058,-0.011,-0.199,0.281,0.014,0.001,0.131,0.096,0.16,0.155,0.007,0.01,0.014,0.148,0.019,0.185
6425,10,4,30,2010,-0.118,0.005,-0.232,-0.074,-0.232,-0.074,-0.024,-0.161,0.011,-0.003,0.005,0.008,0.078,0.031,0.198,0.052,0.022,0.02,0.018,0.126,0.011,0.194
6430,11,4,30,2010,0.373,0.025,0.132,-0.085,0.132,-0.085,-0.064,0.011,0.233,-0.31,0.014,0.008,0.049,0.044,0.154,0.05,0.018,0.009,0.047,0.017,0.219,0.004
6435,12,4,30,2010,-0.128,0.013,-0.059,-0.01,-0.059,-0.01,-0.147,0.035,-0.087,-0.0,0.007,0.023,0.007,0.008,0.056,0.106,0.009,0.01,0.014,0.007,0.174,0.013
6440,13,4,30,2010,0.472,0.026,0.297,0.093,0.297,0.093,0.206,-0.021,-0.106,0.112,0.004,0.006,0.09,0.066,0.182,0.044,0.006,0.002,0.023,0.028,0.062,0.112
6445,14,4,30,2010,-0.713,0.011,-0.188,-0.12,-0.188,-0.12,-0.005,0.002,-0.055,-0.059,0.006,0.007,0.083,0.027,0.182,0.084,0.001,0.004,0.009,0.045,0.026,0.034
6450,15,4,30,2010,0.987,0.115,0.297,0.278,0.297,0.278,0.167,0.127,0.104,0.06,0.115,0.061,0.15,0.099,0.173,0.085,0.041,0.032,0.025,0.041,0.074,0.07
6455,16,4,30,2010,-1.053,0.137,-0.319,-0.181,-0.319,-0.181,0.043,-0.068,0.045,-0.062,0.137,0.07,0.146,0.062,0.198,0.045,0.073,0.054,0.057,0.018,0.055,0.009
6460,17,4,30,2010,0.263,0.006,-0.092,-0.014,-0.092,-0.014,-0.111,-0.006,-0.046,0.015,0.008,0.008,0.174,0.055,0.188,0.108,0.015,0.009,0.063,0.046,0.061,0.041
6465,18,4,30,2010,-0.04,0.007,-0.127,-0.02,-0.127,-0.02,-0.132,-0.112,0.021,-0.072,0.01,0.006,0.048,0.021,0.18,0.032,0.002,0.002,0.035,0.004,0.123,0.018
6470,19,4,30,2010,1.362,0.173,1.02,0.029,1.02,0.029,0.214,0.562,-0.085,0.063,0.105,0.127,0.207,0.2,0.14,0.294,0.018,0.027,0.017,0.011,0.04,0.049
6475,20,4,30,2010,-2.501,0.11,-1.396,0.007,-1.396,0.007,-0.273,-0.347,-0.04,0.025,0.073,0.095,0.037,0.053,0.069,0.126,0.022,0.032,0.003,0.035,0.01,0.045
6480,21,4,30,2010,2.584,0.079,1.101,0.125,1.101,0.125,0.2,0.281,0.062,0.048,0.044,0.042,0.171,0.257,0.164,0.256,0.003,0.002,0.048,0.019,0.046,0.139
6485,22,4,30,2010,-1.999,0.024,-0.596,-0.122,-0.596,-0.122,-0.041,-0.074,-0.032,0.02,0.048,0.04,0.143,0.188,0.147,0.253,0.036,0.027,0.013,0.055,0.016,0.098
6490,23,4,30,2010,0.767,0.012,-0.13,0.191,-0.13,0.191,0.153,-0.398,0.027,0.152,0.002,0.034,0.2,0.016,0.289,0.033,0.03,0.033,0.048,0.067,0.014,0.232
6495,24,4,30,2010,-0.622,0.01,-0.037,-0.522,-0.037,-0.522,-0.293,0.011,-0.067,-0.276,0.009,0.012,0.034,0.033,0.155,0.049,0.011,0.009,0.008,0.013,0.006,0.034
6500,25,4,30,2010,2.025,0.079,0.869,0.528,0.869,0.528,0.199,0.388,0.054,0.131,0.022,0.087,0.192,0.166,0.183,0.229,0.015,0.016,0.024,0.038,0.04,0.133
6505,26,4,30,2010,-2.879,0.024,-1.054,-0.373,-1.054,-0.373,-0.184,-0.283,-0.06,-0.128,0.043,0.022,0.035,0.09,0.135,0.087,0.007,0.011,0.009,0.024,0.003,0.024
6510,27,4,30,2010,2.3,0.064,0.317,0.516,0.317,0.516,-0.035,-0.115,0.145,0.183,0.053,0.023,0.057,0.026,0.068,0.035,0.014,0.018,0.041,0.119,0.109,0.105
6515,28,4,30,2010,-0.663,0.059,0.315,-0.14,0.315,-0.14,0.035,0.13,0.033,0.155,0.041,0.044,0.106,0.052,0.066,0.118,0.014,0.047,0.076,0.162,0.107,0.188
6520,29,4,30,2010,-0.788,0.012,-0.206,-0.36,-0.206,-0.36,0.109,-0.15,0.105,-0.277,0.003,0.023,0.108,0.015,0.211,0.026,0.014,0.01,0.115,0.039,0.173,0.071
6525,30,4,30,2010,0.47,0.008,-0.134,0.042,-0.134,0.042,-0.232,0.057,-0.054,-0.076,0.016,0.004,0.049,0.02,0.025,0.097,0.013,0.007,0.063,0.017,0.172,0.02
6530,31,4,30,2010,0.534,0.015,0.275,0.16,0.275,0.16,0.045,0.055,-0.008,0.038,0.029,0.013,0.048,0.103,0.058,0.06,0.048,0.023,0.053,0.024,0.139,0.035
6535,32,4,30,2010,-0.406,0.034,-0.101,0.111,-0.101,0.111,-0.049,0.048,0.013,0.128,0.042,0.054,0.042,0.093,0.002,0.077,0.038,0.034,0.105,0.085,0.11,0.091
6540,33,4,30,2010,-0.513,0.055,-0.14,-0.384,-0.14,-0.384,-0.021,-0.12,-0.133,-0.11,0.014,0.024,0.014,0.057,0.037,0.023,0.035,0.037,0.04,0.023,0.045,0.04
6545,34,4,30,2010,1.066,0.037,0.297,0.263,0.297,0.263,0.095,0.061,0.091,-0.071,0.026,0.032,0.086,0.073,0.048,0.06,0.033,0.002,0.059,0.008,0.119,0.019
6550,35,4,30,2010,-0.707,0.004,-0.019,-0.095,-0.019,-0.095,0.078,0.059,-0.069,-0.006,0.034,0.065,0.089,0.085,0.115,0.074,0.045,0.009,0.062,0.01,0.035,0.004
6555,36,4,30,2010,-0.126,0.077,-0.418,0.105,-0.418,0.105,-0.141,-0.14,-0.003,0.033,0.012,0.015,0.048,0.011,0.037,0.058,0.031,0.023,0.038,0.02,0.07,0.013
6595,0,5,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,1,5,31,2010,0.429,0.054,0.206,0.169,0.206,0.169,0.147,0.059,0.068,0.101,0.055,0.022,0.06,0.014,0.032,0.023,0.024,0.015,0.026,0.039,0.018,0.047
6605,2,5,31,2010,-0.656,0.037,-0.169,-0.095,-0.169,-0.095,-0.066,0.103,0.028,0.046,0.02,0.044,0.018,0.037,0.043,0.081,0.028,0.036,0.037,0.058,0.031,0.053
6610,3,5,31,2010,0.533,0.057,0.117,0.132,0.117,0.132,0.034,0.12,0.033,0.173,0.041,0.059,0.038,0.095,0.036,0.128,0.048,0.049,0.047,0.141,0.034,0.13
6615,4,5,31,2010,-0.995,0.057,-0.371,-0.375,-0.371,-0.375,-0.048,-0.169,-0.039,-0.13,0.021,0.014,0.018,0.013,0.028,0.086,0.008,0.004,0.033,0.081,0.049,0.105
6620,5,5,31,2010,0.942,0.008,0.143,0.102,0.143,0.102,-0.008,-0.066,0.044,-0.111,0.015,0.006,0.007,0.009,0.037,0.032,0.004,0.006,0.048,0.044,0.082,0.029
6625,6,5,31,2010,-0.169,0.006,0.119,-0.041,0.119,-0.041,-0.033,0.078,-0.081,-0.027,0.012,0.018,0.005,0.001,0.009,0.106,0.021,0.022,0.023,0.02,0.009,0.01
6630,7,5,31,2010,0.119,0.037,0.094,0.072,0.094,0.072,0.055,0.084,-0.006,-0.03,0.027,0.027,0.033,0.083,0.021,0.099,0.015,0.016,0.015,0.004,0.017,0.002
6635,8,5,31,2010,-0.377,0.03,-0.211,0.007,-0.211,0.007,-0.06,-0.012,-0.027,-0.002,0.008,0.048,0.005,0.076,0.008,0.073,0.011,0.015,0.004,0.005,0.005,0.0
6640,9,5,31,2010,0.13,0.005,-0.075,0.026,-0.075,0.026,0.013,-0.16,-0.001,-0.002,0.011,0.004,0.01,0.019,0.013,0.014,0.009,0.009,0.009,0.007,0.001,0.002
6645,10,5,31,2010,0.393,0.023,0.302,0.024,0.302,0.024,0.008,0.147,0.013,0.008,0.016,0.03,0.012,0.051,0.014,0.103,0.018,0.014,0.013,0.007,0.001,0.005
6650,11,5,31,2010,-0.513,0.044,-0.149,-0.059,-0.149,-0.059,0.008,-0.002,-0.018,-0.02,0.004,0.031,0.013,0.033,0.033,0.118,0.003,0.002,0.007,0.002,0.004,0.002
6655,12,5,31,2010,0.136,0.008,-0.08,0.044,-0.08,0.044,0.002,-0.076,0.009,-0.003,0.017,0.004,0.024,0.023,0.011,0.079,0.004,0.001,0.016,0.001,0.003,0.001
6660,13,5,31,2010,0.155,0.045,0.092,-0.01,0.092,-0.01,-0.005,0.023,-0.01,0.006,0.021,0.028,0.017,0.023,0.009,0.078,0.005,0.007,0.006,0.001,0.002,0.001
6665,14,5,31,2010,-0.106,0.003,0.002,0.016,0.002,0.016,-0.038,0.058,0.013,-0.001,0.001,0.014,0.004,0.075,0.004,0.098,0.004,0.005,0.008,0.002,0.014,0.001
6670,15,5,31,2010,0.038,0.01,0.026,0.023,0.026,0.023,0.007,0.039,0.017,0.018,0.008,0.014,0.005,0.07,0.003,0.142,0.007,0.011,0.01,0.007,0.026,0.008
6675,16,5,31,2010,0.012,0.018,-0.01,0.063,-0.01,0.063,0.103,-0.067,0.075,0.023,0.015,0.011,0.025,0.036,0.079,0.112,0.004,0.004,0.043,0.031,0.071,0.014
6680,17,5,31,2010,-0.034,0.04,0.124,-0.127,0.124,-0.127,0.084,0.076,-0.07,0.041,0.029,0.035,0.046,0.065,0.128,0.135,0.016,0.014,0.019,0.018,0.013,0.058
6685,18,5,31,2010,-0.633,0.013,-0.539,-0.07,-0.539,-0.07,-0.181,-0.198,-0.028,-0.071,0.008,0.011,0.005,0.012,0.009,0.014,0.009,0.01,0.007,0.007,0.004,0.002
6690,19,5,31,2010,1.046,0.013,0.359,0.078,0.359,0.078,-0.006,-0.014,-0.011,-0.01,0.005,0.008,0.003,0.008,0.008,0.007,0.003,0.005,0.004,0.003,0.002,0.001
6695,20,5,31,2010,-0.34,0.003,0.071,0.036,0.071,0.036,0.043,0.008,0.007,0.008,0.005,0.005,0.011,0.011,0.043,0.015,0.003,0.002,0.008,0.006,0.005,0.009
6700,21,5,31,2010,0.508,0.025,0.401,0.192,0.401,0.192,0.236,0.216,0.104,0.103,0.056,0.037,0.089,0.086,0.15,0.124,0.037,0.028,0.05,0.025,0.033,0.067
6705,22,5,31,2010,-1.534,0.024,-0.669,-0.271,-0.669,-0.271,-0.067,-0.15,-0.007,-0.057,0.018,0.022,0.059,0.067,0.151,0.008,0.003,0.013,0.039,0.02,0.071,0.03
6710,23,5,31,2010,1.49,0.038,0.347,0.189,0.347,0.189,-0.045,0.175,0.033,0.092,0.065,0.042,0.061,0.098,0.057,0.132,0.06,0.055,0.039,0.052,0.047,0.048
6715,24,5,31,2010,-0.906,0.045,-0.342,-0.035,-0.342,-0.035,-0.068,-0.144,0.076,0.014,0.051,0.048,0.035,0.013,0.029,0.067,0.056,0.058,0.062,0.069,0.104,0.042
6720,25,5,31,2010,0.44,0.005,0.337,-0.234,0.337,-0.234,-0.043,0.168,-0.098,-0.046,0.013,0.02,0.019,0.106,0.04,0.17,0.005,0.016,0.069,0.065,0.05,0.042
6725,26,5,31,2010,-0.424,0.004,-0.284,-0.036,-0.284,-0.036,0.043,-0.202,-0.097,-0.083,0.002,0.007,0.024,0.041,0.089,0.046,0.012,0.006,0.011,0.01,0.004,0.024
6730,27,5,31,2010,0.572,0.022,0.038,0.196,0.038,0.196,-0.094,-0.027,0.014,0.002,0.001,0.034,0.004,0.025,0.016,0.008,0.022,0.03,0.015,0.008,0.004,0.004
6735,28,5,31,2010,-0.037,0.017,0.228,-0.026,0.228,-0.026,0.031,0.076,-0.01,0.0,0.015,0.008,0.008,0.035,0.029,0.1,0.004,0.006,0.017,0.004,0.01,0.032
6740,29,5,31,2010,-0.254,0.02,-0.064,0.009,-0.064,0.009,0.061,-0.018,0.006,-0.007,0.013,0.005,0.012,0.076,0.088,0.044,0.007,0.004,0.017,0.017,0.013,0.014
6745,30,5,31,2010,0.123,0.003,0.052,0.033,0.052,0.033,0.008,0.087,0.014,0.018,0.002,0.018,0.057,0.098,0.062,0.096,0.002,0.01,0.005,0.027,0.044,0.016
6750,31,5,31,2010,-0.43,0.006,-0.272,-0.076,-0.272,-0.076,-0.037,-0.14,-0.003,-0.041,0.007,0.015,0.041,0.015,0.036,0.042,0.006,0.005,0.016,0.006,0.026,0.001
6755,32,5,31,2010,0.619,0.013,0.206,0.058,0.206,0.058,0.026,0.003,-0.009,0.023,0.011,0.008,0.032,0.04,0.067,0.027,0.001,0.004,0.023,0.006,0.015,0.025
6785,0,6,32,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,1,6,32,2010,0.121,0.005,0.102,0.014,0.102,0.014,0.04,0.062,0.008,0.006,0.009,0.005,0.017,0.02,0.014,0.037,0.002,0.001,0.002,0.001,0.004,0.004
6795,2,6,32,2010,-0.219,0.007,-0.087,-0.018,-0.087,-0.018,-0.023,0.038,-0.003,-0.001,0.004,0.008,0.005,0.038,0.008,0.054,0.001,0.0,0.003,0.001,0.001,0.004
6800,3,6,32,2010,0.124,0.014,-0.001,0.013,-0.001,0.013,0.009,0.005,0.001,0.008,0.003,0.014,0.007,0.034,0.016,0.057,0.0,0.001,0.003,0.005,0.003,0.007
6805,4,6,32,2010,0.002,0.025,0.001,0.002,0.001,0.002,-0.011,0.026,0.011,-0.0,0.007,0.018,0.006,0.042,0.002,0.071,0.008,0.009,0.004,0.001,0.005,0.003
6810,5,6,32,2010,0.28,0.001,0.167,0.14,0.167,0.14,0.144,0.038,0.133,0.018,0.029,0.005,0.074,0.075,0.056,0.089,0.017,0.014,0.035,0.004,0.098,0.013
6815,6,6,32,2010,-0.682,0.012,-0.228,-0.158,-0.228,-0.158,0.051,-0.097,0.001,-0.008,0.017,0.018,0.072,0.03,0.121,0.024,0.013,0.017,0.062,0.003,0.076,0.003
6820,7,6,32,2010,0.882,0.032,0.175,0.301,0.175,0.301,0.097,0.032,0.097,0.197,0.073,0.017,0.088,0.008,0.146,0.079,0.067,0.066,0.041,0.074,0.14,0.08
6825,8,6,32,2010,-1.465,0.018,-0.262,-0.713,-0.262,-0.713,-0.124,-0.009,-0.221,-0.198,0.012,0.008,0.037,0.039,0.134,0.048,0.003,0.007,0.011,0.009,0.013,0.006
6830,9,6,32,2010,1.485,0.029,0.088,0.411,0.088,0.411,0.026,-0.071,-0.003,-0.005,0.029,0.014,0.07,0.009,0.11,0.001,0.017,0.012,0.006,0.004,0.001,0.001
6835,10,6,32,2010,-0.542,0.038,-0.046,-0.006,-0.046,-0.006,-0.107,0.016,-0.008,-0.006,0.021,0.011,0.042,0.021,0.039,0.008,0.012,0.007,0.002,0.004,0.002,0.0
6840,11,6,32,2010,0.317,0.013,0.087,0.203,0.087,0.203,-0.043,0.039,0.092,0.097,0.008,0.038,0.024,0.021,0.027,0.02,0.027,0.034,0.042,0.033,0.039,0.041
6845,12,6,32,2010,-0.635,0.021,-0.005,-0.348,-0.005,-0.348,0.02,-0.029,-0.085,-0.074,0.03,0.015,0.023,0.018,0.026,0.017,0.014,0.015,0.003,0.014,0.006,0.005
6850,13,6,32,2010,0.524,0.007,0.058,0.127,0.058,0.127,-0.02,0.069,-0.007,-0.025,0.003,0.014,0.024,0.084,0.032,0.021,0.003,0.003,0.009,0.005,0.004,0.001
6855,14,6,32,2010,0.257,0.043,0.309,0.097,0.309,0.097,0.275,0.083,0.04,0.025,0.05,0.024,0.095,0.09,0.189,0.088,0.028,0.018,0.024,0.014,0.004,0.002
6860,15,6,32,2010,-1.231,0.027,-0.76,-0.049,-0.76,-0.049,-0.261,-0.141,0.025,-0.009,0.016,0.022,0.02,0.013,0.037,0.026,0.012,0.018,0.041,0.006,0.028,0.001
6865,16,6,32,2010,1.342,0.044,0.591,-0.075,0.591,-0.075,0.185,0.004,-0.054,-0.005,0.033,0.032,0.069,0.023,0.156,0.01,0.007,0.006,0.017,0.009,0.003,0.005
6870,17,6,32,2010,-0.604,0.015,-0.123,0.064,-0.123,0.064,0.093,-0.027,-0.004,0.009,0.011,0.011,0.097,0.009,0.243,0.018,0.003,0.004,0.013,0.008,0.007,0.017
6875,18,6,32,2010,-0.299,0.034,-0.348,-0.029,-0.348,-0.029,-0.31,0.028,-0.008,-0.016,0.013,0.02,0.016,0.02,0.012,0.026,0.003,0.004,0.009,0.004,0.003,0.005
6880,19,6,32,2010,0.691,0.02,0.303,0.025,0.303,0.025,0.002,0.019,-0.004,0.005,0.005,0.013,0.026,0.037,0.012,0.035,0.007,0.009,0.003,0.006,0.001,0.003
6885,20,6,32,2010,-0.279,0.026,0.04,0.003,0.04,0.003,0.068,-0.007,0.007,-0.003,0.019,0.025,0.033,0.022,0.059,0.031,0.009,0.01,0.005,0.004,0.004,0.001
6890,21,6,32,2010,0.137,0.057,0.064,0.085,0.064,0.085,0.007,0.118,0.07,0.019,0.052,0.032,0.02,0.087,0.046,0.077,0.025,0.016,0.027,0.016,0.036,0.002
6895,22,6,32,2010,-0.263,0.062,0.028,-0.147,0.028,-0.147,0.189,-0.036,-0.043,-0.015,0.045,0.021,0.129,0.049,0.133,0.09,0.02,0.012,0.011,0.006,0.014,0.001
6900,23,6,32,2010,-0.056,0.031,-0.314,0.17,-0.314,0.17,-0.129,-0.032,0.011,0.101,0.013,0.041,0.039,0.048,0.126,0.039,0.033,0.045,0.021,0.041,0.002,0.034
6905,24,6,32,2010,-0.005,0.045,0.057,-0.22,0.057,-0.22,-0.076,-0.028,-0.032,-0.076,0.052,0.021,0.033,0.04,0.017,0.039,0.014,0.013,0.001,0.019,0.009,0.012
6910,25,6,32,2010,0.219,0.014,0.01,0.077,0.01,0.077,-0.022,-0.072,-0.005,-0.026,0.007,0.007,0.022,0.014,0.051,0.007,0.006,0.006,0.005,0.012,0.008,0.0
6915,26,6,32,2010,0.374,0.028,0.226,0.221,0.226,0.221,0.008,0.124,0.063,0.127,0.011,0.004,0.005,0.024,0.072,0.124,0.007,0.017,0.024,0.041,0.051,0.087
