frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,delta_all_body,delta_head,delta_upper_body,delta_lower_body,delta_arms,delta_legs,delta_left_arm,delta_right_arm,delta_left_leg,delta_right_leg,delta_left_shoulder,delta_right_shoulder,delta_left_elbow,delta_right_elbow,delta_left_wrist,delta_right_wrist,delta_left_hip,delta_right_hip,delta_left_knee,delta_right_knee,delta_left_ankle,delta_right_ankle
7010,5,3,29,2010,-0.621,0.011,-0.042,-0.235,-0.042,-0.235,0.01,-0.031,-0.036,0.003,0.022,0.018,0.061,0.024,0.034,0.023,0.032,0.022,0.058,0.037,0.056,0.101
7015,6,3,29,2010,0.406,0.021,0.138,-0.019,0.138,-0.019,0.153,-0.036,-0.009,-0.043,0.029,0.011,0.134,0.002,0.107,0.016,0.017,0.006,0.078,0.038,0.042,0.073
7020,7,3,29,2010,-0.29,0.028,-0.206,0.028,-0.206,0.028,-0.164,0.075,-0.04,0.016,0.022,0.026,0.054,0.031,0.03,0.047,0.011,0.013,0.005,0.05,0.081,0.07
7025,8,3,29,2010,0.374,0.012,0.237,-0.025,0.237,-0.025,0.219,-0.071,0.038,-0.087,0.031,0.021,0.108,0.006,0.186,0.006,0.025,0.007,0.074,0.029,0.036,0.01
7030,9,3,29,2010,-0.148,0.016,0.052,0.008,0.052,0.008,0.124,0.076,-0.092,0.051,0.021,0.02,0.136,0.044,0.292,0.045,0.012,0.019,0.029,0.04,0.002,0.038
7035,10,3,29,2010,-0.106,0.015,-0.379,0.334,-0.379,0.334,-0.141,-0.038,0.342,-0.049,0.048,0.008,0.142,0.031,0.118,0.032,0.012,0.005,0.189,0.019,0.184,0.024
7040,11,3,29,2010,-0.165,0.028,0.194,-0.417,0.194,-0.417,-0.084,0.099,-0.207,0.083,0.05,0.014,0.086,0.029,0.088,0.127,0.037,0.02,0.069,0.06,0.072,0.051
7045,12,3,29,2010,0.026,0.014,-0.231,0.048,-0.231,0.048,-0.141,-0.075,0.007,-0.083,0.005,0.01,0.012,0.014,0.066,0.071,0.008,0.014,0.099,0.03,0.078,0.004
7050,13,3,29,2010,0.585,0.019,0.334,0.063,0.334,0.063,0.123,-0.005,-0.1,0.087,0.017,0.027,0.035,0.034,0.154,0.029,0.035,0.04,0.032,0.052,0.018,0.043
7055,14,3,29,2010,-0.62,0.049,-0.219,-0.034,-0.219,-0.034,-0.139,0.038,0.013,-0.06,0.02,0.008,0.035,0.018,0.012,0.102,0.02,0.016,0.015,0.037,0.063,0.022
7060,15,3,29,2010,0.591,0.037,0.362,-0.012,0.362,-0.012,0.179,0.082,-0.06,0.001,0.048,0.06,0.073,0.089,0.125,0.061,0.017,0.043,0.007,0.022,0.014,0.011
7065,16,3,29,2010,-0.874,0.024,-0.561,0.05,-0.561,0.05,-0.155,-0.145,0.035,-0.044,0.022,0.01,0.024,0.023,0.045,0.032,0.015,0.014,0.005,0.012,0.053,0.006
7070,17,3,29,2010,0.99,0.005,0.397,0.101,0.397,0.101,0.039,0.058,0.102,-0.01,0.014,0.02,0.055,0.037,0.061,0.066,0.016,0.015,0.032,0.004,0.127,0.003
7075,18,3,29,2010,-0.457,0.015,-0.171,0.202,-0.171,0.202,-0.028,-0.046,0.081,0.213,0.017,0.019,0.037,0.023,0.048,0.035,0.037,0.039,0.081,0.101,0.138,0.095
7080,19,3,29,2010,-0.226,0.017,0.104,-0.301,0.104,-0.301,-0.001,0.031,0.022,-0.029,0.022,0.023,0.03,0.03,0.049,0.055,0.03,0.033,0.121,0.065,0.127,0.108
7085,20,3,29,2010,-0.356,0.005,-0.134,-0.407,-0.134,-0.407,-0.056,-0.048,-0.247,-0.167,0.004,0.007,0.01,0.026,0.031,0.027,0.004,0.011,0.011,0.013,0.016,0.015
7090,21,3,29,2010,1.286,0.003,0.352,0.395,0.352,0.395,0.196,0.052,-0.014,-0.005,0.013,0.021,0.013,0.033,0.215,0.058,0.009,0.021,0.005,0.008,0.003,0.005
7095,22,3,29,2010,-1.147,0.005,-0.446,0.044,-0.446,0.044,-0.225,0.027,0.015,0.01,0.007,0.02,0.002,0.038,0.007,0.081,0.007,0.021,0.012,0.015,0.013,0.008
7100,23,3,29,2010,0.561,0.024,0.163,-0.023,0.163,-0.023,0.081,-0.116,0.008,-0.006,0.02,0.008,0.063,0.01,0.014,0.005,0.015,0.007,0.015,0.019,0.01,0.012
7105,24,3,29,2010,-0.058,0.021,0.039,0.046,0.039,0.046,-0.019,0.023,0.011,0.037,0.016,0.012,0.019,0.014,0.043,0.02,0.019,0.005,0.02,0.025,0.012,0.045
7110,25,3,29,2010,-0.132,0.008,0.053,-0.087,0.053,-0.087,0.05,0.007,-0.025,-0.014,0.027,0.011,0.078,0.023,0.023,0.019,0.004,0.007,0.003,0.006,0.019,0.048
7115,26,3,29,2010,0.075,0.009,-0.088,0.128,-0.088,0.128,-0.027,-0.004,0.126,-0.037,0.011,0.006,0.058,0.013,0.032,0.03,0.015,0.014,0.064,0.01,0.073,0.0
7120,27,3,29,2010,-0.283,0.005,-0.036,-0.203,-0.036,-0.203,-0.044,-0.023,-0.102,-0.012,0.008,0.013,0.026,0.008,0.023,0.005,0.004,0.001,0.042,0.005,0.004,0.006
7125,28,3,29,2010,0.524,0.023,0.138,0.129,0.138,0.129,0.036,0.035,-0.01,0.025,0.006,0.004,0.007,0.009,0.08,0.048,0.009,0.009,0.001,0.011,0.03,0.017
7130,29,3,29,2010,-0.258,0.007,0.034,-0.009,0.034,-0.009,-0.045,0.15,0.005,0.001,0.001,0.003,0.004,0.031,0.043,0.177,0.002,0.003,0.003,0.004,0.04,0.031
7135,30,3,29,2010,-0.029,0.02,-0.071,0.054,-0.071,0.054,-0.028,0.062,0.024,0.036,0.01,0.019,0.001,0.052,0.009,0.202,0.008,0.009,0.011,0.013,0.05,0.052
7140,31,3,29,2010,-0.339,0.011,-0.2,-0.147,-0.2,-0.147,0.014,-0.18,-0.046,-0.041,0.006,0.004,0.016,0.016,0.012,0.073,0.007,0.008,0.009,0.003,0.007,0.022
7145,32,3,29,2010,0.878,0.032,0.339,0.171,0.339,0.171,0.038,0.135,0.056,0.028,0.031,0.03,0.024,0.026,0.017,0.172,0.02,0.016,0.009,0.006,0.05,0.039
7150,33,3,29,2010,-0.722,0.03,-0.144,-0.066,-0.144,-0.066,-0.006,0.035,0.018,0.0,0.024,0.024,0.011,0.061,0.031,0.178,0.02,0.023,0.024,0.017,0.053,0.021
7155,34,3,29,2010,0.384,0.019,0.202,-0.017,0.202,-0.017,0.206,0.025,0.015,-0.014,0.021,0.031,0.052,0.068,0.199,0.189,0.015,0.017,0.03,0.009,0.067,0.021
7160,35,3,29,2010,-0.315,0.023,-0.332,0.198,-0.332,0.198,-0.015,-0.086,-0.047,0.246,0.015,0.024,0.1,0.077,0.142,0.101,0.006,0.025,0.022,0.03,0.037,0.238
7165,36,3,29,2010,0.367,0.026,0.351,-0.121,0.351,-0.121,0.15,0.1,-0.015,0.093,0.034,0.034,0.133,0.133,0.24,0.135,0.023,0.018,0.015,0.069,0.012,0.299
7170,37,3,29,2010,-1.279,0.007,-0.791,-0.239,-0.791,-0.239,-0.328,-0.213,-0.019,-0.142,0.006,0.026,0.01,0.033,0.063,0.03,0.008,0.023,0.003,0.098,0.02,0.123
7175,38,3,29,2010,1.7,0.018,0.63,0.029,0.63,0.029,0.088,0.001,-0.007,-0.125,0.006,0.028,0.062,0.02,0.099,0.042,0.007,0.03,0.006,0.052,0.011,0.037
7180,39,3,29,2010,-0.587,0.017,-0.11,0.183,-0.11,0.183,-0.098,0.077,0.039,0.012,0.016,0.005,0.019,0.059,0.034,0.103,0.026,0.015,0.012,0.037,0.025,0.079
7185,40,3,29,2010,0.068,0.017,0.238,-0.097,0.238,-0.097,0.285,-0.068,-0.027,-0.019,0.051,0.021,0.149,0.058,0.154,0.02,0.018,0.014,0.007,0.02,0.011,0.078
7190,41,3,29,2010,-0.522,0.02,-0.421,0.037,-0.421,0.037,-0.215,0.011,-0.013,0.004,0.026,0.029,0.06,0.032,0.053,0.049,0.018,0.041,0.002,0.038,0.003,0.037
7195,42,3,29,2010,0.555,0.008,0.118,0.065,0.118,0.065,-0.072,-0.014,-0.01,0.066,0.009,0.022,0.029,0.037,0.029,0.037,0.005,0.023,0.003,0.016,0.005,0.143
7200,43,3,29,2010,-0.022,0.009,0.064,0.096,0.064,0.096,-0.018,-0.004,0.275,-0.123,0.015,0.029,0.023,0.039,0.011,0.024,0.024,0.022,0.105,0.004,0.159,0.033
7205,44,3,29,2010,-0.441,0.011,0.062,-0.345,0.062,-0.345,0.043,-0.003,-0.182,-0.011,0.031,0.025,0.045,0.044,0.016,0.02,0.014,0.018,0.026,0.024,0.066,0.006
7210,45,3,29,2010,0.469,0.004,-0.059,0.252,-0.059,0.252,-0.038,0.019,0.066,-0.007,0.003,0.012,0.021,0.047,0.03,0.049,0.019,0.015,0.071,0.012,0.082,0.014
7215,46,3,29,2010,-0.29,0.026,0.085,-0.204,0.085,-0.204,0.016,0.05,-0.136,-0.009,0.008,0.024,0.008,0.023,0.054,0.111,0.015,0.011,0.011,0.008,0.01,0.013
7220,47,3,29,2010,0.371,0.027,0.058,0.193,0.058,0.193,0.097,0.027,0.01,0.038,0.022,0.007,0.043,0.019,0.102,0.159,0.019,0.016,0.006,0.037,0.021,0.017
7225,48,3,29,2010,-0.539,0.002,-0.271,0.008,-0.271,0.008,-0.004,-0.143,-0.014,0.07,0.015,0.007,0.044,0.011,0.104,0.024,0.007,0.006,0.009,0.074,0.016,0.06
7230,49,3,29,2010,0.425,0.014,0.235,-0.085,0.235,-0.085,-0.026,0.114,0.025,-0.054,0.006,0.006,0.051,0.075,0.08,0.075,0.002,0.003,0.033,0.061,0.022,0.022
7235,50,3,29,2010,-0.08,0.027,-0.047,0.104,-0.047,0.104,0.015,0.026,0.049,0.026,0.017,0.025,0.028,0.066,0.107,0.091,0.028,0.024,0.054,0.042,0.024,0.046
7240,51,3,29,2010,-0.368,0.011,-0.139,-0.156,-0.139,-0.156,-0.112,0.014,-0.042,-0.039,0.005,0.014,0.003,0.093,0.032,0.089,0.023,0.031,0.038,0.013,0.003,0.029
7245,52,3,29,2010,0.487,0.016,0.082,0.105,0.082,0.105,0.09,-0.106,0.037,-0.013,0.034,0.018,0.051,0.044,0.045,0.028,0.022,0.018,0.045,0.027,0.034,0.015
7250,53,3,29,2010,-0.206,0.047,0.033,-0.083,0.033,-0.083,-0.06,0.077,-0.047,-0.012,0.028,0.037,0.023,0.044,0.019,0.086,0.017,0.023,0.028,0.011,0.009,0.014
7255,54,3,29,2010,-0.075,0.023,-0.153,0.052,-0.153,0.052,-0.019,-0.117,0.009,-0.016,0.006,0.008,0.012,0.002,0.033,0.04,0.004,0.003,0.05,0.013,0.009,0.016
7260,55,3,29,2010,0.363,0.012,0.155,0.118,0.155,0.118,0.033,-0.014,0.043,0.068,0.015,0.013,0.029,0.01,0.04,0.013,0.019,0.016,0.072,0.045,0.015,0.039
7265,56,3,29,2010,-0.338,0.043,0.062,-0.158,0.062,-0.158,0.054,0.027,-0.039,-0.008,0.041,0.035,0.044,0.015,0.053,0.013,0.031,0.033,0.033,0.05,0.003,0.009
7270,57,3,29,2010,-0.001,0.049,-0.15,0.047,-0.15,0.047,-0.071,0.002,0.028,-0.028,0.026,0.021,0.018,0.022,0.023,0.022,0.018,0.016,0.061,0.033,0.016,0.015
7275,58,3,29,2010,0.075,0.035,0.04,-0.054,0.04,-0.054,-0.006,-0.023,-0.04,-0.014,0.017,0.021,0.019,0.007,0.025,0.014,0.009,0.01,0.022,0.013,0.024,0.027
7300,0,4,30,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7305,1,4,30,2010,0.752,0.037,0.356,0.359,0.356,0.359,0.234,0.122,0.275,0.084,0.061,0.027,0.084,0.043,0.089,0.052,0.036,0.011,0.086,0.04,0.153,0.033
7310,2,4,30,2010,-1.241,0.088,-0.14,-0.437,-0.14,-0.437,0.042,0.174,-0.14,0.062,0.082,0.091,0.102,0.122,0.092,0.083,0.045,0.057,0.039,0.04,0.051,0.049
7315,3,4,30,2010,0.211,0.039,-0.485,0.168,-0.485,0.168,-0.095,-0.174,0.112,-0.022,0.043,0.035,0.05,0.033,0.088,0.054,0.03,0.039,0.114,0.042,0.103,0.043
7320,4,4,30,2010,0.257,0.026,0.249,-0.296,0.249,-0.296,-0.004,-0.016,-0.119,-0.087,0.017,0.024,0.026,0.018,0.134,0.064,0.007,0.004,0.03,0.011,0.091,0.022
7325,5,4,30,2010,0.067,0.026,-0.14,0.16,-0.14,0.16,-0.101,-0.059,-0.047,0.001,0.01,0.014,0.018,0.005,0.048,0.028,0.023,0.005,0.002,0.023,0.056,0.01
7330,6,4,30,2010,0.476,0.061,0.377,0.084,0.377,0.084,0.062,0.155,0.013,0.025,0.076,0.083,0.056,0.065,0.006,0.054,0.03,0.046,0.021,0.016,0.043,0.001
7335,7,4,30,2010,-0.416,0.007,-0.431,0.53,-0.431,0.53,-0.098,-0.116,0.261,0.307,0.013,0.017,0.017,0.043,0.01,0.026,0.061,0.065,0.126,0.131,0.168,0.174
7340,8,4,30,2010,-1.118,0.015,0.167,-1.194,0.167,-1.194,0.007,-0.054,-0.323,-0.303,0.015,0.015,0.019,0.013,0.013,0.004,0.008,0.003,0.013,0.02,0.011,0.044
7345,9,4,30,2010,1.71,0.008,0.067,0.623,0.067,0.623,0.016,0.004,0.02,-0.023,0.011,0.009,0.022,0.015,0.03,0.012,0.012,0.019,0.02,0.013,0.02,0.012
7350,10,4,30,2010,-0.811,0.003,-0.071,-0.045,-0.071,-0.045,-0.035,-0.016,-0.027,-0.021,0.006,0.004,0.007,0.003,0.015,0.013,0.01,0.01,0.007,0.009,0.008,0.004
7355,11,4,30,2010,0.301,0.002,0.13,0.056,0.13,0.056,0.042,0.037,0.01,-0.002,0.007,0.004,0.014,0.015,0.049,0.038,0.008,0.008,0.016,0.009,0.011,0.004
7360,12,4,30,2010,-0.336,0.002,-0.126,-0.024,-0.126,-0.024,-0.031,-0.016,-0.015,-0.001,0.003,0.002,0.017,0.015,0.019,0.024,0.005,0.005,0.005,0.004,0.01,0.011
7365,13,4,30,2010,0.364,0.007,0.19,0.019,0.19,0.019,0.081,0.062,-0.0,0.003,0.002,0.001,0.059,0.048,0.059,0.054,0.003,0.003,0.011,0.008,0.006,0.012
7370,14,4,30,2010,-0.43,0.008,-0.239,0.017,-0.239,0.017,-0.061,-0.035,0.009,0.011,0.009,0.01,0.035,0.027,0.015,0.031,0.012,0.013,0.013,0.012,0.004,0.009
7375,15,4,30,2010,0.199,0.007,0.042,-0.064,0.042,-0.064,-0.038,-0.016,-0.016,-0.028,0.001,0.003,0.017,0.017,0.003,0.032,0.001,0.002,0.007,0.002,0.005,0.002
7380,16,4,30,2010,0.102,0.008,0.034,0.045,0.034,0.045,0.007,-0.027,-0.005,0.006,0.006,0.009,0.008,0.004,0.014,0.012,0.004,0.007,0.003,0.002,0.001,0.003
7385,17,4,30,2010,0.138,0.003,0.2,0.022,0.2,0.022,0.089,0.091,0.02,0.003,0.009,0.005,0.039,0.023,0.069,0.088,0.009,0.007,0.007,0.002,0.012,0.006
7390,18,4,30,2010,-0.176,0.001,0.081,-0.033,0.081,-0.033,0.121,0.14,-0.01,-0.0,0.005,0.003,0.115,0.124,0.118,0.129,0.001,0.001,0.011,0.009,0.006,0.005
7395,19,4,30,2010,-0.491,0.032,-0.573,0.099,-0.573,0.099,-0.178,-0.134,0.041,0.048,0.026,0.028,0.018,0.043,0.016,0.051,0.018,0.02,0.018,0.019,0.023,0.024
7400,20,4,30,2010,0.551,0.002,0.276,-0.169,0.276,-0.169,0.043,-0.079,-0.041,-0.039,0.007,0.002,0.035,0.005,0.061,0.036,0.002,0.002,0.005,0.014,0.011,0.008
7405,21,4,30,2010,-0.06,0.003,-0.017,0.063,-0.017,0.063,-0.073,0.02,-0.003,-0.014,0.003,0.003,0.002,0.021,0.025,0.039,0.001,0.001,0.006,0.005,0.008,0.004
7410,22,4,30,2010,0.527,0.021,0.446,0.109,0.446,0.109,0.238,0.155,0.041,0.051,0.03,0.032,0.122,0.096,0.116,0.09,0.028,0.03,0.015,0.019,0.013,0.012
7415,23,4,30,2010,-0.928,0.0,-0.261,-0.091,-0.261,-0.091,0.034,0.098,-0.013,0.014,0.012,0.004,0.074,0.086,0.216,0.226,0.012,0.006,0.025,0.014,0.006,0.055
7420,24,4,30,2010,0.033,0.006,-0.534,0.209,-0.534,0.209,-0.204,-0.198,0.007,0.203,0.009,0.004,0.03,0.044,0.059,0.07,0.023,0.049,0.015,0.107,0.012,0.122
7425,25,4,30,2010,1.235,0.038,1.187,-0.309,1.187,-0.309,0.409,0.376,0.057,-0.156,0.061,0.072,0.169,0.153,0.277,0.269,0.038,0.026,0.036,0.047,0.033,0.049
7430,26,4,30,2010,-2.537,0.009,-1.614,-0.016,-1.614,-0.016,-0.405,-0.424,-0.073,-0.042,0.019,0.018,0.017,0.021,0.066,0.031,0.005,0.018,0.014,0.032,0.015,0.03
7435,27,4,30,2010,2.56,0.007,0.824,0.108,0.824,0.108,-0.019,0.014,0.008,-0.015,0.019,0.021,0.036,0.036,0.028,0.027,0.007,0.009,0.014,0.02,0.021,0.036
7440,28,4,30,2010,-1.032,0.004,-0.088,-0.009,-0.088,-0.009,-0.046,-0.047,-0.026,0.01,0.007,0.011,0.014,0.014,0.016,0.012,0.006,0.006,0.003,0.019,0.007,0.05
7445,29,4,30,2010,0.179,0.006,0.075,0.005,0.075,0.005,-0.018,0.0,0.01,-0.021,0.007,0.01,0.007,0.01,0.005,0.017,0.008,0.004,0.007,0.031,0.011,0.019
7450,30,4,30,2010,0.105,0.001,-0.0,0.19,-0.0,0.19,0.003,-0.021,0.147,0.032,0.004,0.002,0.007,0.005,0.011,0.009,0.005,0.016,0.062,0.044,0.106,0.026
7455,31,4,30,2010,0.139,0.01,0.319,0.001,0.319,0.001,0.112,0.189,0.053,0.127,0.011,0.015,0.072,0.058,0.051,0.132,0.026,0.036,0.089,0.082,0.111,0.095
7460,32,4,30,2010,-0.458,0.042,0.248,-0.418,0.248,-0.418,0.241,0.308,-0.124,-0.114,0.057,0.041,0.137,0.164,0.181,0.308,0.034,0.035,0.021,0.055,0.047,0.009
7465,33,4,30,2010,-0.672,0.015,-1.127,0.312,-1.127,0.312,-0.218,-0.36,0.018,0.056,0.037,0.016,0.058,0.059,0.062,0.078,0.034,0.033,0.033,0.059,0.053,0.063
7470,34,4,30,2010,1.396,0.015,0.761,-0.18,0.761,-0.18,0.145,0.038,-0.059,-0.047,0.027,0.049,0.1,0.107,0.175,0.035,0.035,0.032,0.006,0.031,0.02,0.045
7475,35,4,30,2010,-0.69,0.057,-0.326,0.175,-0.326,0.175,-0.102,-0.041,0.086,-0.017,0.041,0.032,0.059,0.063,0.1,0.055,0.034,0.031,0.051,0.032,0.062,0.028
7480,36,4,30,2010,0.243,0.014,0.288,-0.153,0.288,-0.153,0.178,-0.033,-0.078,-0.006,0.039,0.005,0.144,0.055,0.195,0.057,0.013,0.011,0.014,0.025,0.042,0.049
7485,37,4,30,2010,-0.366,0.003,-0.288,0.068,-0.288,0.068,-0.215,0.072,-0.019,0.003,0.019,0.008,0.064,0.064,0.08,0.117,0.02,0.021,0.017,0.023,0.013,0.044
7515,0,5,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7520,1,5,31,2010,0.07,0.004,0.039,0.027,0.039,0.027,0.029,0.01,0.01,0.017,0.01,0.002,0.014,0.003,0.005,0.005,0.005,0.005,0.002,0.006,0.003,0.006
7525,2,5,31,2010,-0.139,0.002,-0.035,-0.036,-0.035,-0.036,-0.005,0.009,-0.002,-0.007,0.011,0.012,0.007,0.006,0.006,0.001,0.007,0.007,0.0,0.002,0.001,0.001
7530,3,5,31,2010,0.191,0.043,0.07,0.009,0.07,0.009,0.025,0.049,0.001,-0.001,0.024,0.017,0.017,0.029,0.008,0.022,0.007,0.006,0.0,0.002,0.002,0.001
7535,4,5,31,2010,-0.24,0.029,-0.141,-0.006,-0.141,-0.006,-0.042,-0.025,-0.006,0.0,0.0,0.013,0.005,0.016,0.002,0.014,0.001,0.001,0.001,0.005,0.001,0.003
7540,5,5,31,2010,0.166,0.009,0.035,0.004,0.035,0.004,0.004,-0.036,0.001,-0.003,0.002,0.001,0.006,0.003,0.003,0.003,0.001,0.001,0.001,0.001,0.002,0.004
7545,6,5,31,2010,0.009,0.008,0.05,-0.001,0.05,-0.001,-0.002,0.02,-0.001,-0.002,0.003,0.012,0.005,0.01,0.001,0.005,0.001,0.0,0.001,0.002,0.001,0.002
7550,7,5,31,2010,-0.012,0.008,0.031,0.006,0.031,0.006,0.037,0.012,0.002,0.001,0.015,0.017,0.019,0.016,0.012,0.006,0.002,0.003,0.001,0.001,0.002,0.001
7555,8,5,31,2010,-0.164,0.004,-0.119,-0.004,-0.119,-0.004,-0.04,-0.03,-0.001,0.0,0.0,0.002,0.002,0.005,0.004,0.002,0.003,0.002,0.001,0.002,0.0,0.001
7560,9,5,31,2010,0.207,0.004,0.082,0.002,0.082,0.002,0.011,0.001,-0.001,0.002,0.002,0.002,0.006,0.003,0.009,0.005,0.002,0.003,0.001,0.003,0.0,0.001
7565,10,5,31,2010,-0.116,0.002,-0.027,-0.003,-0.027,-0.003,-0.011,-0.004,0.001,-0.003,0.001,0.001,0.002,0.004,0.003,0.001,0.001,0.001,0.001,0.003,0.002,0.0
7570,11,5,31,2010,0.066,0.009,0.015,0.014,0.015,0.014,0.002,-0.002,0.001,0.011,0.001,0.0,0.002,0.001,0.005,0.003,0.005,0.005,0.0,0.005,0.0,0.005
7575,12,5,31,2010,-0.008,0.01,0.04,-0.02,0.04,-0.02,0.019,0.021,0.004,-0.012,0.008,0.009,0.007,0.006,0.012,0.01,0.001,0.001,0.005,0.002,0.003,0.0
7580,13,5,31,2010,-0.027,0.007,-0.021,0.017,-0.021,0.017,0.006,0.013,0.0,0.009,0.001,0.001,0.026,0.033,0.006,0.004,0.002,0.004,0.006,0.006,0.001,0.002
7585,14,5,31,2010,0.176,0.011,0.021,0.147,0.021,0.147,0.02,0.02,0.072,0.084,0.014,0.022,0.009,0.028,0.03,0.008,0.026,0.029,0.019,0.025,0.036,0.042
7590,15,5,31,2010,-0.459,0.009,-0.033,-0.256,-0.033,-0.256,0.015,-0.008,-0.038,-0.062,0.002,0.004,0.018,0.022,0.048,0.024,0.008,0.007,0.018,0.014,0.017,0.013
7595,16,5,31,2010,0.243,0.009,-0.091,0.045,-0.091,0.045,-0.053,-0.031,-0.035,-0.02,0.005,0.003,0.003,0.005,0.007,0.011,0.003,0.003,0.005,0.004,0.0,0.007
7600,17,5,31,2010,0.483,0.026,0.278,0.142,0.278,0.142,0.164,0.03,0.053,0.034,0.005,0.029,0.087,0.011,0.087,0.009,0.026,0.027,0.027,0.02,0.008,0.001
7605,18,5,31,2010,-0.653,0.019,-0.112,-0.114,-0.112,-0.114,0.03,0.052,-0.018,-0.009,0.02,0.007,0.095,0.031,0.094,0.063,0.013,0.009,0.022,0.022,0.008,0.008
7610,19,5,31,2010,0.09,0.025,-0.229,0.087,-0.229,0.087,-0.14,-0.007,0.035,0.025,0.03,0.011,0.022,0.039,0.017,0.044,0.031,0.026,0.04,0.031,0.007,0.007
7615,20,5,31,2010,0.321,0.002,0.281,-0.079,0.281,-0.079,0.074,0.06,-0.025,0.006,0.007,0.004,0.059,0.062,0.077,0.088,0.023,0.021,0.027,0.046,0.003,0.003
7620,21,5,31,2010,-0.365,0.036,-0.226,0.029,-0.226,0.029,-0.055,-0.037,0.025,-0.015,0.017,0.034,0.033,0.025,0.038,0.058,0.039,0.033,0.034,0.016,0.005,0.006
7625,22,5,31,2010,0.171,0.035,0.055,-0.08,0.055,-0.08,0.051,-0.088,-0.036,-0.034,0.005,0.011,0.017,0.011,0.117,0.007,0.008,0.006,0.022,0.002,0.012,0.013
7630,23,5,31,2010,0.396,0.077,0.143,0.186,0.143,0.186,0.043,0.063,0.059,0.057,0.066,0.057,0.014,0.012,0.102,0.023,0.044,0.041,0.023,0.009,0.034,0.028
7635,24,5,31,2010,-0.77,0.018,-0.219,-0.163,-0.219,-0.163,-0.105,-0.008,-0.037,-0.01,0.005,0.012,0.023,0.031,0.049,0.041,0.01,0.011,0.031,0.031,0.023,0.026
7640,25,5,31,2010,0.354,0.009,0.031,-0.05,0.031,-0.05,-0.056,-0.026,-0.046,-0.051,0.01,0.015,0.002,0.017,0.009,0.026,0.003,0.003,0.007,0.006,0.008,0.008
7645,26,5,31,2010,0.153,0.006,0.037,0.1,0.037,0.1,-0.007,-0.038,0.001,0.002,0.007,0.008,0.005,0.004,0.002,0.008,0.003,0.003,0.008,0.007,0.008,0.009
7650,27,5,31,2010,-0.074,0.004,0.059,0.006,0.059,0.006,-0.007,0.021,0.0,0.009,0.002,0.012,0.003,0.012,0.002,0.017,0.007,0.01,0.003,0.003,0.009,0.015
7655,28,5,31,2010,-0.129,0.005,-0.032,-0.033,-0.032,-0.033,0.007,-0.025,-0.004,-0.02,0.003,0.004,0.004,0.003,0.007,0.009,0.005,0.003,0.004,0.001,0.006,0.004
7660,29,5,31,2010,0.139,0.002,0.055,0.022,0.055,0.022,0.024,0.013,-0.003,0.001,0.008,0.008,0.017,0.008,0.013,0.013,0.004,0.003,0.003,0.003,0.005,0.003
7665,30,5,31,2010,-0.109,0.001,-0.032,0.001,-0.032,0.001,-0.009,0.014,-0.005,0.004,0.008,0.014,0.013,0.016,0.008,0.013,0.004,0.001,0.001,0.004,0.002,0.008
7670,31,5,31,2010,-0.02,0.006,-0.055,-0.001,-0.055,-0.001,-0.012,-0.038,0.001,-0.003,0.002,0.003,0.006,0.001,0.009,0.001,0.002,0.002,0.003,0.007,0.003,0.001
7675,32,5,31,2010,0.208,0.008,0.108,0.042,0.108,0.042,0.036,0.022,0.026,0.014,0.014,0.013,0.021,0.003,0.018,0.011,0.019,0.014,0.005,0.008,0.01,0.002
7680,33,5,31,2010,-0.307,0.004,-0.094,-0.059,-0.094,-0.059,-0.026,-0.01,-0.009,-0.01,0.008,0.005,0.011,0.003,0.008,0.009,0.007,0.003,0.008,0.008,0.01,0.003
7685,34,5,31,2010,0.269,0.002,0.02,0.098,0.02,0.098,-0.009,-0.007,0.077,0.002,0.004,0.002,0.008,0.002,0.006,0.006,0.006,0.004,0.052,0.008,0.044,0.004
7690,35,5,31,2010,0.046,0.024,0.133,0.009,0.133,0.009,0.06,0.057,-0.001,0.089,0.024,0.025,0.025,0.016,0.029,0.026,0.023,0.017,0.048,0.027,0.03,0.061
7695,36,5,31,2010,-0.551,0.008,-0.208,-0.185,-0.208,-0.185,-0.056,-0.035,-0.064,-0.033,0.009,0.01,0.007,0.01,0.006,0.012,0.008,0.01,0.015,0.022,0.014,0.04
7700,37,5,31,2010,0.552,0.007,0.085,0.075,0.085,0.075,0.007,-0.013,-0.011,-0.011,0.008,0.01,0.014,0.005,0.007,0.004,0.001,0.003,0.009,0.013,0.016,0.045
7705,38,5,31,2010,-0.148,0.016,0.009,-0.006,0.009,-0.006,-0.015,0.018,0.013,-0.041,0.006,0.008,0.001,0.014,0.007,0.015,0.012,0.009,0.012,0.006,0.015,0.005
7710,39,5,31,2010,0.099,0.03,0.012,0.076,0.012,0.076,-0.004,0.019,-0.027,0.075,0.003,0.01,0.004,0.021,0.003,0.025,0.003,0.004,0.004,0.056,0.005,0.035
