frame_timestamp_global,frame_timestamp_local,i_video,i_entity,label,left_arm_up,left_arm_down,left_leg_up,left_leg_down,right_arm_up,right_arm_down,right_leg_up,right_leg_down,jump,duck
1360,27,8,16,1970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1365,28,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,29,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,30,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,31,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,32,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1390,33,8,16,1970,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1395,34,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,35,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,36,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,37,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,38,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,39,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1425,40,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430,41,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,42,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,43,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1445,44,8,16,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,45,8,16,1970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1485,0,9,17,1970,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1490,1,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,2,9,17,1970,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1500,3,9,17,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,4,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,5,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,6,9,17,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,7,9,17,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,8,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,9,9,17,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,10,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,11,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,12,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,13,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,14,9,17,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,15,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,16,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,17,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,18,9,17,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,19,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,20,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,21,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,22,9,17,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,23,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,24,9,17,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1610,25,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,26,9,17,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,27,9,17,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,28,9,17,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,29,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,30,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,31,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,32,9,17,1970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1650,33,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1655,34,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1660,35,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1665,36,9,17,1970,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1670,37,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,39,9,17,1970,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1685,40,9,17,1970,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1690,41,9,17,1970,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1695,42,9,17,1970,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1700,43,9,17,1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1705,44,9,17,1970,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1710,45,9,17,1970,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1715,46,9,17,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1720,47,9,17,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,48,9,17,1970,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1730,49,9,17,1970,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2075,7,1,18,1980,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2085,9,1,18,1980,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2090,10,1,18,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2095,11,1,18,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2100,12,1,18,1980,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2105,13,1,18,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,14,1,18,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,15,1,18,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2120,16,1,18,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2130,18,1,18,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2135,19,1,18,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2140,20,1,18,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2145,21,1,18,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2220,0,2,19,1980,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2225,1,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2,2,19,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,3,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2240,4,2,19,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,5,2,19,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2250,6,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,7,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2260,8,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,9,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2270,10,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2275,11,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2280,12,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,13,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2290,14,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2295,15,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2300,16,2,19,1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2305,17,2,19,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2310,18,2,19,1980,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2315,19,2,19,1980,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2320,20,2,19,1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2325,21,2,19,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2330,22,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,23,2,19,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2340,24,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345,25,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2350,26,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2355,27,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2360,28,2,19,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,29,2,19,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2370,30,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,31,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2380,32,2,19,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2385,33,2,19,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2390,34,2,19,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2395,35,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2400,36,2,19,1980,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2405,37,2,19,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2410,38,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,39,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2420,40,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,41,2,19,1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2430,42,2,19,1980,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2435,43,2,19,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2440,44,2,19,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,45,2,19,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2450,46,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,47,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2460,48,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,49,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2470,50,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,51,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2480,52,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,53,2,19,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2490,54,2,19,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,55,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2500,56,2,19,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,57,2,19,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2510,58,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,59,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,60,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,61,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,62,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2535,63,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2540,64,2,19,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,65,2,19,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2575,0,3,20,1980,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2580,1,3,20,1980,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2585,2,3,20,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2590,3,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,4,3,20,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2600,5,3,20,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,6,3,20,1980,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2610,7,3,20,1980,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2615,8,3,20,1980,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2620,9,3,20,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2625,10,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2630,11,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,12,3,20,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,13,3,20,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2645,14,3,20,1980,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2650,15,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2655,16,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,17,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,18,3,20,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,19,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2675,20,3,20,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2680,21,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,22,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,23,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,24,3,20,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,25,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2705,26,3,20,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,27,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,28,3,20,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2720,29,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,30,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2730,31,3,20,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2735,32,3,20,1980,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2740,33,3,20,1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2770,0,4,21,1980,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2775,1,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,2,4,21,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,3,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2790,4,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2795,5,4,21,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,6,4,21,1980,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2805,7,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,8,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2815,9,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2820,10,4,21,1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2825,11,4,21,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,12,4,21,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,13,4,21,1980,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2840,14,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,15,4,21,1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2850,16,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,17,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2860,18,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2865,19,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2870,20,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,21,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,22,4,21,1980,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2885,23,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2890,24,4,21,1980,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2895,25,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,26,4,21,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2905,27,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2910,28,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2915,29,4,21,1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2920,30,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,31,4,21,1980,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2930,32,4,21,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,33,4,21,1980,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2960,0,5,22,1980,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2965,1,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2970,2,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,3,5,22,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,4,5,22,1980,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2985,5,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,6,5,22,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,7,5,22,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,8,5,22,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,9,5,22,1980,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,10,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015,11,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,12,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,13,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,14,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3035,15,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040,16,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3045,17,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,18,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,19,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,20,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3065,21,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,22,5,22,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,23,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,24,5,22,1980,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3085,25,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3090,26,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,27,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,28,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,29,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3110,30,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3115,31,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3120,32,5,22,1980,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3125,33,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3130,34,5,22,1980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3135,35,5,22,1980,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3140,36,5,22,1980,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3145,37,5,22,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3150,38,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3155,39,5,22,1980,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3160,40,5,22,1980,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3165,41,5,22,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,0,6,23,1980,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3205,1,6,23,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,2,6,23,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,3,6,23,1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3220,4,6,23,1980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,5,6,23,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3230,6,6,23,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,7,6,23,1980,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3240,8,6,23,1980,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3245,9,6,23,1980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
